business_date,farecard_id,tap_on_time,origin,tap_off_time,destination,fare,concession
2023-10-16,R7LRGLV9OH,08:36,Brampton,08:54,Union Station,14.39,senior
2023-07-22,UEICOP8HF5,06:16,Pickering,07:46,Union Station,13.66,senior
2023-05-12,7XN3OGPXX9,07:04,Brampton,07:09,Union Station,6.94,student
2023-03-14,EV59Q7OZ94,06:07,Union Station,06:22,Union Station,8.07,senior
2023-03-19,6DPDTHDSTK,07:58,Brampton,08:09,Union Station,8.82,adult
2023-05-10,5E85YZS399,08:00,Union Station,08:39,Union Station,4.63,senior
2023-06-21,31I7R69KRS,08:34,Oakville,08:54,Union Station,7.98,adult
2023-11-25,A6QCSBMJNJ,07:07,Hamilton,07:34,Union Station,8.57,student
2023-02-08,WAYFHL5Y06,06:01,Oakville,07:01,Union Station,12.98,adult
2023-03-20,HE42XWOVW7,07:20,Scarborough,08:47,Union Station,13.48,senior
2023-10-14,447KK2JM1V,07:24,Brampton,08:28,Union Station,12.06,senior
2023-12-01,S5W104LWLL,06:11,Brampton,08:34,Union Station,8.08,adult
2023-01-21,DJ0M7PNSCU,06:35,Yorkdale,08:18,Union Station,10.04,senior
2023-12-31,T25OR6ERW2,06:46,Hamilton,08:10,Union Station,9.82,senior
2023-03-22,ZSO4X3FNKG,06:36,Bloor,06:38,Union Station,9.27,student
2023-10-09,86DQ9IM3QX,06:08,Scarborough,07:35,Union Station,10.65,adult
2023-09-05,QR5D28CBQN,06:42,Yorkdale,08:05,Union Station,9.28,student
2023-06-27,WA5C1W6FFK,07:02,Hamilton,07:45,Union Station,5.15,student
2023-07-15,5HSJRPQS8N,07:25,Pickering,08:46,Union Station,13.16,senior
2023-09-14,06M8FSVO2S,07:21,Oakville,08:28,Union Station,12.98,senior
2023-12-20,6QOENVMCIL,08:39,Scarborough,08:51,Union Station,13.97,adult
2023-11-12,PC2C3Y0WV2,08:42,Brampton,08:43,Union Station,5.06,senior
2023-06-28,G7MXGHUI7S,07:25,Hamilton,08:28,Union Station,5.69,adult
2023-03-15,MHRG2MJ1SQ,08:26,Scarborough,08:37,Union Station,12.4,senior
2023-12-30,LKB5YHZ72T,06:03,Yorkdale,06:30,Union Station,9.26,adult
2023-02-11,29KU00IXYR,06:38,Hamilton,07:12,Union Station,9.85,student
2023-12-12,LNHYXNNPM2,06:45,Oakville,07:05,Union Station,10.52,student
2023-11-13,ARZ20DCD35,07:50,Scarborough,08:27,Union Station,7.68,student
2023-01-08,E66D5MZ0AA,06:05,Hamilton,08:14,Union Station,4.18,student
2023-06-06,7CJ0DABEVO,06:22,Yorkdale,07:22,Union Station,4.81,adult
2023-04-21,01ZDQ60F54,07:00,Yorkdale,08:58,Union Station,5.24,student
2023-09-11,8C6KBRABIQ,06:47,Oakville,07:04,Union Station,12.78,adult
2023-08-16,L6VBJ55F2W,08:57,Hamilton,08:57,Union Station,12.89,senior
2023-05-03,VUL4MGRZWY,06:20,Pickering,07:08,Union Station,6.21,student
2023-10-30,AP2FSZ6SLI,06:51,Scarborough,08:32,Union Station,13.8,adult
2023-03-17,7Z29LJ0IF1,06:44,Brampton,08:40,Union Station,13.13,student
2023-07-31,LS20KX0ZL1,07:02,Brampton,08:56,Union Station,12.25,student
2023-08-25,9N170ZEB62,06:45,Brampton,07:16,Union Station,6.77,adult
2023-11-24,TW93DJMNL3,08:31,Union Station,08:38,Union Station,9.3,senior
2023-09-08,V20FHKU0B2,07:57,Scarborough,08:26,Union Station,14.19,senior
2023-12-24,IWFTKXTXR8,06:06,Union Station,08:07,Union Station,8.79,senior
2023-08-17,WPA476LG3J,08:09,Brampton,08:31,Union Station,11.66,student
2023-07-31,8PU3LZHZ3F,07:38,Brampton,08:29,Union Station,3.84,senior
2023-03-05,55VFXOFZY5,08:00,Union Station,08:09,Union Station,10.66,student
2023-06-14,S444T2W3O2,07:31,Hamilton,07:44,Union Station,13.6,adult
2023-12-16,FEA15H5MYP,06:19,Yorkdale,07:30,Union Station,6.43,student
2023-10-02,3PTRVL3MFK,06:05,Bloor,08:05,Union Station,13.98,student
2023-08-19,X193B00I6P,07:52,Hamilton,08:46,Union Station,10.5,adult
2023-06-01,VP4O5B1M2A,07:51,Bloor,08:22,Union Station,12.38,adult
2023-07-21,FX9ORCR4P9,06:27,Yorkdale,07:58,Union Station,3.98,student
2023-12-14,7PLXEDY0JP,08:22,Hamilton,08:22,Union Station,7.37,student
2023-07-26,RS2IOQMIL0,06:31,Brampton,07:56,Union Station,4.72,adult
2023-10-02,LO9KKDKFW2,06:52,Brampton,08:58,Union Station,13.82,adult
2023-08-16,E8LHQQFVYT,06:34,Hamilton,07:57,Union Station,10.89,senior
2023-11-24,CS745X5UYK,07:03,Oakville,07:26,Union Station,4.96,senior
2023-02-27,BO9WA54TPT,08:38,Union Station,08:47,Union Station,4.91,student
2023-06-12,2B5KW6EZ7J,08:09,Hamilton,08:11,Union Station,9.32,adult
2023-03-31,B8EFEHJBR3,06:50,Brampton,08:13,Union Station,6.3,student
2023-09-23,JBKSNHJ96Z,07:11,Bloor,08:27,Union Station,11.06,student
2023-04-08,9515N9L8IP,06:00,Oakville,07:10,Union Station,8.23,senior
2023-11-02,9XL1MLLR0L,08:01,Pickering,08:36,Union Station,9.51,student
2023-11-21,2T91V3ZDTS,08:39,Scarborough,08:39,Union Station,5.01,senior
2023-01-01,H0860HOC4N,06:33,Oakville,06:42,Union Station,11.99,senior
2023-07-22,WTYRWR4UPA,07:58,Bloor,08:15,Union Station,13.6,senior
2023-12-16,8XP735UAT5,06:01,Yorkdale,08:41,Union Station,12.88,student
2023-06-21,HHHCMX84B3,06:12,Oakville,07:14,Union Station,13.11,student
2023-02-09,88TB3UNCB6,06:14,Pickering,07:03,Union Station,3.85,student
2023-05-09,8FIDEF65XO,08:17,Yorkdale,08:46,Union Station,3.51,adult
2023-05-27,F3WOFNM48W,08:38,Yorkdale,08:38,Union Station,3.5,student
2023-07-25,4WGRW2PN6V,08:26,Oakville,08:27,Union Station,11.55,student
2023-08-17,IUKZD50S3W,06:39,Scarborough,08:09,Union Station,14.96,adult
2023-07-08,LMPCNM5SV7,06:43,Yorkdale,07:00,Union Station,11.23,senior
2023-07-19,9Z0YBE6F15,06:05,Bloor,08:16,Union Station,7.92,adult
2023-04-27,EU3N9R4V5U,06:21,Hamilton,08:04,Union Station,13.18,student
2023-08-08,XZ2YFYNQ5H,08:32,Union Station,08:40,Union Station,13.0,student
2023-03-22,3J00M7UNKN,06:16,Bloor,08:19,Union Station,4.04,senior
2023-03-21,Q6HQ7ZOKYQ,06:36,Pickering,08:42,Union Station,3.85,adult
2023-08-31,MS6UFJ0049,08:48,Pickering,08:54,Union Station,3.9,student
2023-01-21,QNVN8RZ9TQ,07:52,Hamilton,08:41,Union Station,14.42,student
2023-12-22,D80N0QNOMW,07:25,Union Station,08:53,Union Station,14.72,student
2023-09-09,B6TTN75FCQ,06:01,Bloor,07:58,Union Station,5.31,student
2023-06-02,97BVJVNO8X,08:52,Pickering,08:53,Union Station,4.35,student
2023-12-17,8GTWOAVQ5V,08:52,Yorkdale,08:59,Union Station,8.27,adult
2023-04-04,DZT2IQK7P9,06:03,Brampton,06:10,Union Station,7.93,adult
2023-02-18,SQSYIHVEI6,06:07,Pickering,07:39,Union Station,6.76,adult
2023-07-27,ONLJR30ZGL,08:28,Yorkdale,08:55,Union Station,7.43,senior
2023-08-20,O22G9RFOYN,07:11,Yorkdale,07:38,Union Station,14.5,senior
2023-02-16,4JRC8SAVMF,08:12,Brampton,08:36,Union Station,6.87,student
2023-02-06,CXCDVDF6PR,07:23,Hamilton,08:31,Union Station,11.66,senior
2023-02-10,GCPV9LX7JR,07:26,Oakville,07:30,Union Station,4.52,student
2023-09-18,XI57DPN0WH,06:45,Bloor,08:17,Union Station,12.1,adult
2023-08-15,VQ3W2UFY2S,06:55,Yorkdale,08:24,Union Station,3.71,senior
2023-07-17,EQNELE9DXH,08:59,Oakville,08:59,Union Station,4.9,adult
2023-12-30,GTLU7XXMYF,07:50,Union Station,08:47,Union Station,11.08,adult
2023-12-29,411KX9TEOI,08:40,Pickering,08:40,Union Station,3.78,student
2023-12-15,18OP07QF79,07:22,Union Station,08:53,Union Station,14.82,senior
2023-11-24,JS7P92XZDC,08:55,Oakville,08:55,Union Station,8.37,student
2023-03-07,JYI6C9E3YH,06:43,Scarborough,06:49,Union Station,7.44,adult
2023-03-09,OYXR5D5F94,06:58,Bloor,08:19,Union Station,13.79,student
2023-10-11,X8XXQ5Q6WY,07:26,Union Station,08:59,Union Station,7.6,senior
2023-11-23,GMQLWJL5S4,06:16,Scarborough,06:36,Union Station,3.76,student
2023-08-23,VBQHHWD0YS,08:59,Union Station,08:59,Union Station,5.25,senior
2023-08-10,DMWOOYCYI1,08:36,Union Station,08:59,Union Station,8.64,adult
2023-05-10,DEW6ZJ1WDQ,06:37,Yorkdale,06:42,Union Station,12.49,adult
2023-09-10,L79MFDAZI6,07:51,Scarborough,08:16,Union Station,3.95,senior
2023-03-26,NN69XD8Y7P,07:03,Brampton,08:38,Union Station,8.83,senior
2023-10-16,CD013MPGP7,07:06,Brampton,07:21,Union Station,14.88,student
2023-02-01,FIOOGCM4NY,07:41,Pickering,07:55,Union Station,10.69,adult
2023-03-06,WA5C1W6FFK,06:42,Oakville,08:47,Union Station,5.97,senior
2023-12-18,44MYXCWAS7,06:54,Union Station,08:11,Union Station,12.39,student
2023-10-30,XZCRF5C7PN,07:52,Pickering,08:49,Union Station,12.62,adult
2023-10-18,CY6AHPTD4M,06:44,Yorkdale,07:57,Union Station,13.26,student
2023-04-05,TMUUAK3FDG,08:07,Bloor,08:39,Union Station,5.32,senior
2023-07-30,4AB59LR1HQ,07:48,Scarborough,07:52,Union Station,5.21,student
2023-02-16,2KM2HE0YX0,06:24,Hamilton,08:08,Union Station,9.33,student
2023-01-08,05JLZUR12A,06:04,Pickering,07:15,Union Station,8.05,student
2023-05-05,HMTRRBII76,08:17,Union Station,08:38,Union Station,10.26,senior
2023-11-11,KVUXKMIX3A,07:16,Brampton,08:22,Union Station,3.82,student
2023-01-17,II3NF3ZPBI,07:28,Bloor,08:00,Union Station,9.57,student
2023-10-25,QSO484GUSA,08:55,Union Station,08:58,Union Station,11.37,senior
2023-07-24,AWAY80FK0S,07:15,Brampton,08:52,Union Station,3.72,student
2023-04-20,4IAAST2BRO,08:02,Hamilton,08:52,Union Station,13.76,adult
2023-09-05,6YK9H16EP9,08:07,Hamilton,08:46,Union Station,6.17,adult
2023-09-13,JEAQH6V9OX,06:21,Brampton,07:05,Union Station,6.14,student
2023-07-03,Y3T0ZSTZNI,07:21,Scarborough,08:58,Union Station,13.73,student
2023-03-30,C5PJHDCJIT,08:20,Hamilton,08:42,Union Station,6.24,senior
2023-09-28,G4TMRSCEB7,08:24,Brampton,08:38,Union Station,7.56,student
2023-10-27,NPFMJT2SOV,08:26,Bloor,08:48,Union Station,7.2,senior
2023-08-13,VDMU90QGSS,08:59,Union Station,08:59,Union Station,13.62,senior
2023-10-29,BXV9THOKT3,08:20,Hamilton,08:32,Union Station,14.72,student
2023-06-09,CXTPQO65UD,06:46,Hamilton,07:39,Union Station,13.36,adult
2023-09-27,QZMLNB3WDX,07:06,Brampton,07:27,Union Station,12.14,adult
2023-11-01,Y3D629HO60,06:52,Bloor,07:33,Union Station,6.07,senior
2023-12-27,72JH4D8KHX,07:32,Pickering,08:45,Union Station,11.78,senior
2023-08-12,1GN6ZIK03M,08:35,Scarborough,08:41,Union Station,10.96,student
2023-04-10,ADJACS19XF,07:59,Oakville,08:43,Union Station,13.71,adult
2023-12-15,VGPHIG2PVV,07:11,Hamilton,08:14,Union Station,8.82,student
2023-06-09,X4XSG3ZX8P,06:19,Yorkdale,08:28,Union Station,12.93,senior
2023-04-14,2V6LO5HDXI,07:27,Bloor,08:41,Union Station,6.5,senior
2023-12-06,FRJALNM3PD,07:10,Union Station,08:47,Union Station,10.71,student
2023-05-27,Y7IPSGIY9V,08:56,Pickering,08:58,Union Station,14.67,senior
2023-11-01,M5KHSTWC2I,06:48,Oakville,07:26,Union Station,13.29,student
2023-01-23,RG1540EHJZ,06:49,Union Station,08:47,Union Station,13.01,senior
2023-04-07,JR9T7Z6UG8,08:37,Pickering,08:37,Union Station,8.92,adult
2023-07-03,EFTWWERU6B,06:05,Union Station,07:42,Union Station,7.17,student
2023-10-31,G88VLTWHI7,06:39,Hamilton,06:56,Union Station,12.33,student
2023-06-12,MTM9TTIY6G,06:34,Brampton,07:49,Union Station,6.44,student
2023-09-25,3B1H85MSJ6,06:39,Pickering,07:02,Union Station,6.9,student
2023-04-06,DWDE7U78N7,07:21,Yorkdale,08:38,Union Station,10.02,student
2023-04-26,XHQA1FHHZR,07:56,Oakville,08:29,Union Station,11.3,student
2023-10-15,TK7GT1HDUY,08:48,Bloor,08:57,Union Station,14.81,student
2023-11-03,EKVVF6Y7Q6,07:52,Hamilton,08:57,Union Station,6.05,adult
2023-01-08,UU6QJRWU9O,07:17,Pickering,08:25,Union Station,10.31,senior
2023-05-13,UY3DBPI1PT,06:43,Yorkdale,07:09,Union Station,3.75,student
2023-10-07,9GXURHIT0F,06:38,Pickering,08:00,Union Station,10.25,adult
2023-02-18,H3WL66619F,08:18,Hamilton,08:18,Union Station,7.61,senior
2023-05-28,W5W7UAQT77,06:19,Bloor,08:21,Union Station,8.13,student
2023-01-04,SNPJ07U3J4,08:14,Bloor,08:20,Union Station,6.17,adult
2023-03-26,NK4U8L4KH8,07:03,Scarborough,08:04,Union Station,11.32,adult
2023-09-10,EKO9Y4GZ2X,06:56,Oakville,07:03,Union Station,6.76,senior
2023-03-19,E7QIBJ6G2H,07:41,Bloor,08:37,Union Station,11.03,adult
2023-01-27,U7D8QWVD5N,06:17,Brampton,08:27,Union Station,9.42,student
2023-04-20,E9BRBJRKK5,07:34,Brampton,07:42,Union Station,11.51,adult
2023-01-07,S444T2W3O2,07:34,Pickering,08:15,Union Station,12.11,adult
2023-05-04,SHO4M246OO,06:27,Yorkdale,07:32,Union Station,10.87,senior
2023-08-25,3XX2MCPFIL,06:20,Bloor,08:07,Union Station,7.21,adult
2023-06-04,365ES1HU7Z,07:45,Pickering,07:53,Union Station,4.14,adult
2023-12-07,80U74FL3K3,06:32,Union Station,08:44,Union Station,10.97,adult
2023-12-16,O6O8I4WJHE,06:27,Hamilton,07:55,Union Station,9.42,senior
2023-09-03,U1R121QDU3,07:25,Pickering,07:31,Union Station,12.28,adult
2023-09-20,RXFK59FXH9,08:52,Bloor,08:55,Union Station,3.76,senior
2023-10-20,4P8FTIGNNO,08:59,Brampton,08:59,Union Station,12.22,adult
2023-01-21,ZHSJHFMLP3,07:47,Yorkdale,08:45,Union Station,7.76,adult
2023-04-14,FH2JEHFO08,07:25,Yorkdale,08:55,Union Station,11.44,student
2023-03-10,X0KS639LTA,08:27,Union Station,08:43,Union Station,11.55,adult
2023-03-10,R58R0CEZ13,07:47,Hamilton,08:12,Union Station,4.13,adult
2023-12-13,AM1V1QCGK1,07:17,Union Station,08:17,Union Station,6.08,senior
2023-07-16,7NXGB6DRAA,07:58,Hamilton,08:52,Union Station,3.71,senior
2023-05-01,RQP6PDQVXS,06:15,Scarborough,08:12,Union Station,6.95,adult
2023-08-21,GC4JA9AOZ0,06:57,Hamilton,08:01,Union Station,10.86,student
2023-10-27,FUDW5FEARI,08:55,Yorkdale,08:57,Union Station,5.17,student
2023-08-09,BGT0GGS1I5,08:43,Pickering,08:46,Union Station,13.82,student
2023-05-19,N4ZS4CU1UK,08:06,Hamilton,08:35,Union Station,8.41,senior
2023-11-14,FXEX9CMH1K,06:26,Hamilton,08:55,Union Station,14.04,senior
2023-01-26,TN9FOTEGUJ,07:38,Brampton,08:07,Union Station,5.88,senior
2023-07-10,4TLTON1KNG,06:49,Bloor,07:22,Union Station,14.46,student
2023-05-18,D6DX0T9UVJ,06:28,Brampton,06:42,Union Station,12.89,student
2023-03-13,LLXOQ7MVQJ,06:56,Scarborough,07:25,Union Station,13.19,student
2023-09-07,6DF32FE1IU,07:29,Brampton,07:42,Union Station,12.4,student
2023-12-17,B3SCFQ66TQ,07:10,Yorkdale,08:15,Union Station,4.58,student
2023-01-14,Y2NFWHY0P0,07:23,Brampton,08:55,Union Station,4.49,senior
2023-03-24,GQNNQ0YKCR,07:34,Union Station,08:21,Union Station,12.51,student
2023-04-01,NPKR67BZTC,07:44,Pickering,08:23,Union Station,12.43,senior
2023-01-09,ICSDXQV89K,06:47,Oakville,08:21,Union Station,7.62,adult
2023-06-27,HUPBDD5YOE,06:50,Yorkdale,08:08,Union Station,5.82,student
2023-11-15,DMTTEPANKA,08:20,Pickering,08:49,Union Station,12.46,adult
2023-11-30,3IGOLJ4KLF,06:42,Hamilton,07:59,Union Station,6.83,student
2023-06-12,9A5TUDO5FT,07:48,Hamilton,08:46,Union Station,5.16,adult
2023-10-09,84B0ZNDX0C,06:10,Hamilton,08:25,Union Station,11.9,senior
2023-02-03,ES5R3AV7HX,07:13,Pickering,08:18,Union Station,8.21,adult
2023-04-18,GBZN9M0JTS,07:45,Bloor,08:31,Union Station,5.28,senior
2023-05-19,DRNHTSVJGY,08:56,Yorkdale,08:56,Union Station,4.13,student
2023-03-29,Y6LSP4D8VD,06:21,Hamilton,07:52,Union Station,7.87,senior
2023-11-28,RIQKBL1XN6,08:29,Pickering,08:36,Union Station,9.99,adult
2023-10-30,ZFV0RSDXOS,08:47,Union Station,08:51,Union Station,10.85,student
2023-04-17,C4RHVK0R3D,07:22,Hamilton,08:25,Union Station,6.28,student
2023-05-23,DF04KZPMZJ,07:28,Hamilton,08:11,Union Station,8.15,student
2023-12-16,2KIGBGZKSD,06:29,Yorkdale,07:08,Union Station,6.58,adult
2023-03-08,ADOGHSLCZD,07:37,Union Station,08:44,Union Station,11.04,senior
2023-06-24,LWP11LY423,08:58,Bloor,08:58,Union Station,14.44,senior
2023-10-20,2YZFWYYG8N,08:31,Union Station,08:52,Union Station,10.58,senior
2023-08-10,ZEDGSI5REM,08:38,Brampton,08:53,Union Station,11.06,student
2023-04-21,MGOMNVWZRS,06:22,Bloor,07:20,Union Station,7.64,student
2023-12-01,OZ3MH5BBG0,06:55,Brampton,08:47,Union Station,10.68,adult
2023-11-06,RSR8POL83D,06:15,Scarborough,07:00,Union Station,11.66,student
2023-11-03,FM4NGECCC0,06:27,Bloor,07:46,Union Station,4.07,adult
2023-10-05,4PBQI09ATB,08:56,Yorkdale,08:59,Union Station,5.05,senior
2023-03-18,C1YKJ5TG2R,07:17,Oakville,08:37,Union Station,9.38,senior
2023-07-22,M47NQTLQ88,08:06,Bloor,08:39,Union Station,9.66,senior
2023-09-17,OLHYWX2L4T,07:58,Oakville,08:44,Union Station,13.34,senior
2023-02-21,XGP529CTHB,07:00,Yorkdale,07:11,Union Station,10.97,adult
2023-01-23,9MJLPAL7M5,06:17,Oakville,08:01,Union Station,4.31,senior
2023-02-21,QQVO6I1O10,06:26,Brampton,08:47,Union Station,7.07,adult
2023-08-06,YP8HDIFTW2,07:50,Oakville,08:46,Union Station,8.47,adult
2023-07-03,U98TWJN70Y,08:34,Oakville,08:49,Union Station,11.37,student
2023-07-10,GEFEQ44YNW,07:43,Brampton,08:13,Union Station,12.66,student
2023-02-20,RTDLSU0MSM,06:27,Scarborough,06:37,Union Station,4.38,adult
2023-07-15,A7BXADKTNE,08:31,Hamilton,08:35,Union Station,4.04,student
2023-05-12,LBEKZ0BRKV,08:56,Bloor,08:56,Union Station,7.73,adult
2023-02-26,RMRQZ8MX0B,08:23,Pickering,08:43,Union Station,8.76,student
2023-12-14,OXB19RD80Y,07:45,Yorkdale,07:53,Union Station,13.0,adult
2023-09-30,R150FQ6MN1,07:08,Bloor,08:17,Union Station,10.59,student
2023-06-28,4AB59LR1HQ,06:21,Bloor,07:32,Union Station,7.67,student
2023-03-22,IKT66MSCU4,06:47,Yorkdale,08:45,Union Station,8.62,adult
2023-10-12,5U65PZS4LN,08:33,Pickering,08:46,Union Station,10.78,adult
2023-02-15,L74R082ITY,06:45,Union Station,06:54,Union Station,6.85,student
2023-04-26,NTBUJSNW9F,07:16,Brampton,07:57,Union Station,5.21,senior
2023-05-06,9MV66SBFDE,07:12,Brampton,08:47,Union Station,4.38,adult
2023-11-17,GOCAU7HNJX,07:40,Oakville,08:41,Union Station,7.14,adult
2023-09-06,IWS83Y5XLN,06:47,Pickering,07:53,Union Station,9.0,student
2023-06-06,1N75EKUFEA,07:27,Bloor,08:15,Union Station,6.52,senior
2023-12-08,L21717WI5J,06:01,Scarborough,06:43,Union Station,8.15,adult
2023-12-22,ACM00ERN70,06:30,Yorkdale,06:32,Union Station,12.33,senior
2023-07-07,TTBH7ZSTY0,06:28,Union Station,06:42,Union Station,12.45,senior
2023-04-04,MHM4OV6Y7E,08:36,Union Station,08:44,Union Station,12.41,adult
2023-12-03,VLWHHAQV57,07:58,Bloor,08:09,Union Station,12.5,student
2023-06-21,X57IBI792P,06:47,Oakville,06:52,Union Station,9.29,senior
2023-05-26,59WMXXO871,08:43,Hamilton,08:43,Union Station,8.3,adult
2023-08-07,8Y07IGLNJF,06:20,Oakville,08:03,Union Station,14.14,student
2023-12-26,YP8HDIFTW2,06:28,Pickering,07:26,Union Station,11.86,adult
2023-12-27,AIS6AFSG8X,06:04,Yorkdale,08:42,Union Station,7.53,adult
2023-04-04,Q8VEINI7NR,08:51,Scarborough,08:54,Union Station,6.62,senior
2023-11-22,UO3QN8VUFT,06:55,Pickering,07:23,Union Station,5.92,adult
2023-04-02,9415N8M7L5,08:33,Scarborough,08:55,Union Station,8.4,student
2023-05-18,18274D849R,07:05,Hamilton,08:14,Union Station,14.86,student
2023-01-23,RH0CSTY35B,06:22,Bloor,08:14,Union Station,9.43,adult
2023-03-13,CR088YBX0F,07:13,Oakville,07:17,Union Station,11.73,student
2023-05-13,GTLU7XXMYF,07:43,Scarborough,07:59,Union Station,13.23,adult
2023-05-23,5A9J68CYZK,08:33,Hamilton,08:41,Union Station,11.36,student
2023-03-08,ZVSGKY6956,07:55,Yorkdale,08:52,Union Station,11.34,student
2023-05-25,YU606KPVNC,06:20,Scarborough,06:25,Union Station,5.9,student
2023-08-23,QACFLFYT6U,08:14,Brampton,08:46,Union Station,5.04,senior
2023-10-17,C589FUUM3G,08:56,Yorkdale,08:57,Union Station,8.87,student
2023-07-02,IGSPE7SV2X,07:23,Yorkdale,08:06,Union Station,10.79,student
2023-03-27,VYINUQWG28,07:55,Union Station,08:53,Union Station,12.39,student
2023-06-09,SGC8TZ8MDT,07:00,Brampton,07:39,Union Station,4.54,student
2023-12-01,URIUIVQ0M5,06:16,Hamilton,08:40,Union Station,6.25,student
2023-12-13,46NBIJTHVI,08:18,Bloor,08:49,Union Station,7.69,adult
2023-10-09,3TA5AWZBTL,06:18,Yorkdale,07:18,Union Station,9.33,adult
2023-09-20,M748NJT56J,08:22,Oakville,08:53,Union Station,9.07,senior
2023-06-14,PJRDVLUVJA,07:31,Union Station,08:32,Union Station,10.05,student
2023-05-31,O8Z520FB73,08:22,Bloor,08:51,Union Station,5.07,student
2023-01-23,MC0MZ1VUY0,08:46,Pickering,08:49,Union Station,6.65,senior
2023-02-09,RIBOWRTUMI,08:40,Bloor,08:49,Union Station,12.06,student
2023-04-20,VWCEIZJIHQ,07:38,Bloor,07:59,Union Station,11.45,adult
2023-08-23,S3NPZOYB9T,06:05,Union Station,08:48,Union Station,9.26,senior
2023-12-14,4KGIWQ68M8,08:18,Yorkdale,08:52,Union Station,6.72,student
2023-11-13,GNQASTEFZF,08:34,Brampton,08:51,Union Station,7.98,senior
2023-12-13,GDOCB5T1SZ,06:51,Brampton,08:49,Union Station,7.7,adult
2023-05-05,K74ZR65DIV,06:19,Bloor,07:58,Union Station,14.64,student
2023-11-26,1HF8YO45PH,06:03,Brampton,07:35,Union Station,7.23,adult
2023-11-27,5HXAYMGQYV,07:04,Hamilton,08:54,Union Station,5.69,senior
2023-02-22,ETMHBLVT3X,06:28,Pickering,08:43,Union Station,10.74,senior
2023-06-13,LIX9OW7FC4,08:31,Yorkdale,08:43,Union Station,6.48,adult
2023-04-30,IM4RVU4JJB,06:09,Bloor,07:42,Union Station,12.95,adult
2023-07-28,ROUO39CTBJ,06:00,Yorkdale,07:22,Union Station,8.45,adult
2023-03-14,NCRL72R4T6,06:50,Brampton,08:16,Union Station,5.74,senior
2023-12-09,3RVNT41E7T,07:23,Brampton,08:48,Union Station,11.97,senior
2023-12-15,ABCKFD05K4,06:55,Pickering,08:36,Union Station,8.99,student
2023-05-24,6BWA6RDN84,07:32,Yorkdale,07:51,Union Station,12.96,adult
2023-06-29,B14T6ADMAX,08:21,Oakville,08:32,Union Station,8.11,student
2023-03-16,FKFXM6XSC3,06:52,Hamilton,08:23,Union Station,8.39,adult
2023-04-20,JMIXBKUDGN,07:44,Union Station,08:08,Union Station,11.66,student
2023-08-28,3ZLLJ3AOOA,06:18,Pickering,07:46,Union Station,13.75,senior
2023-07-01,KFH8Z1HUKK,08:33,Pickering,08:51,Union Station,9.88,senior
2023-03-20,DZB9LFBSJ4,08:16,Bloor,08:48,Union Station,4.85,adult
2023-07-07,8KDUP7HYOF,07:23,Hamilton,07:43,Union Station,10.39,student
2023-10-23,MBW7S0AMXO,08:36,Oakville,08:58,Union Station,7.76,senior
2023-03-25,APVBHU888A,08:28,Bloor,08:58,Union Station,14.58,student
2023-06-18,YA6N0BCYWQ,07:45,Hamilton,08:24,Union Station,12.5,student
2023-08-10,HJAXXE7B66,06:59,Union Station,07:43,Union Station,10.85,senior
2023-11-10,5A2IWKMKFG,08:34,Yorkdale,08:47,Union Station,6.26,student
2023-05-06,DX3PQ2E34H,06:40,Bloor,07:29,Union Station,8.15,senior
2023-04-29,KW8MB3X1QQ,07:48,Pickering,08:15,Union Station,5.28,senior
2023-10-11,B5OOK7JAFM,08:21,Scarborough,08:28,Union Station,11.86,adult
2023-09-19,WKA6SZL9AG,08:15,Hamilton,08:37,Union Station,11.39,adult
2023-02-12,2DJ36H7TG8,07:18,Hamilton,07:23,Union Station,9.82,student
2023-03-28,NL2N1T24TH,08:26,Bloor,08:27,Union Station,7.79,student
2023-12-28,5BX7RN2GYS,08:43,Union Station,08:48,Union Station,5.51,student
2023-10-14,QHMQENTRQB,07:04,Scarborough,07:33,Union Station,10.29,adult
2023-08-03,0356ESZM29,07:11,Oakville,08:10,Union Station,10.89,senior
2023-01-30,1GLGUERTDX,07:13,Bloor,08:59,Union Station,9.67,student
2023-01-29,ZQGU0CSEC3,07:26,Pickering,08:40,Union Station,7.19,senior
2023-12-10,2FRN2K97DJ,06:54,Pickering,08:28,Union Station,14.17,senior
2023-01-03,1N5POVXYX0,08:38,Oakville,08:53,Union Station,13.1,student
2023-04-15,DQT62PRZNC,08:25,Bloor,08:33,Union Station,8.02,adult
2023-06-18,3YTWPDF7RM,06:53,Yorkdale,08:01,Union Station,9.47,senior
2023-02-23,8CV862M2OK,08:32,Hamilton,08:43,Union Station,3.72,adult
